"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 09, 2018","496.05","492.00","496.05","492.00","7.40K","0.82%"
"Jan 08, 2018","492.00","491.00","492.00","491.00","0.07K","-1.18%"
"Jan 05, 2018","497.85","490.10","497.85","490.10","8.13K","1.60%"
"Jan 04, 2018","490.00","490.00","499.00","490.00","1.96K","0.00%"
"Jan 03, 2018","490.00","484.00","490.00","484.00","185.00K","1.87%"
"Jan 02, 2018","481.00","480.00","481.00","480.00","2.02K","-0.62%"
"Dec 29, 2017","484.00","481.00","484.00","481.00","45.06K","0.62%"
"Dec 28, 2017","481.00","480.00","484.80","480.00","20.91K","0.00%"
"Dec 27, 2017","481.00","480.00","481.00","480.00","25.93K","1.01%"
"Dec 26, 2017","476.20","485.00","485.00","475.00","1.11M","0.25%"
"Dec 25, 2017","475.00","470.05","475.00","470.05","2.24K","1.06%"
"Dec 22, 2017","470.00","475.00","475.00","470.00","146.10K","-1.53%"
"Dec 21, 2017","477.30","479.00","479.95","477.30","90.15K","-0.18%"
"Dec 20, 2017","478.15","480.00","482.45","478.15","200.94K","-0.49%"
"Dec 19, 2017","480.50","482.50","482.60","480.50","4.17K","-0.71%"
"Dec 18, 2017","483.95","486.00","486.00","482.15","2.26K","-0.42%"
"Dec 15, 2017","486.00","483.00","486.00","482.00","69.95K","0.00%"
"Dec 14, 2017","486.00","485.00","486.00","485.00","3.44K","0.83%"
"Dec 13, 2017","482.00","489.00","489.00","482.00","4.07K","-1.23%"
"Dec 12, 2017","488.00","480.00","488.00","480.00","24.12K","2.39%"
"Dec 11, 2017","476.60","480.00","480.00","476.60","30.10K","-0.71%"
"Dec 08, 2017","480.00","480.00","483.00","477.25","72.33K","0.19%"
"Dec 07, 2017","479.10","492.90","492.90","476.05","6.15K","0.86%"
"Dec 06, 2017","475.00","482.15","487.85","475.00","55.79K","-2.04%"
"Dec 05, 2017","484.90","490.00","490.00","484.90","22.48K","-1.04%"
"Dec 04, 2017","490.00","496.00","496.00","490.00","37.30K","-1.01%"
"Nov 30, 2017","495.00","500.00","501.00","495.00","126.59K","-1.10%"
"Nov 29, 2017","500.50","497.50","500.50","496.05","35.44K","0.69%"
"Nov 28, 2017","497.05","498.90","498.90","495.15","89.11K","0.01%"
"Nov 27, 2017","497.00","486.00","497.00","485.00","87.28K","2.92%"
"Nov 24, 2017","482.90","481.00","482.90","481.00","69.30K","0.40%"
"Nov 23, 2017","481.00","480.05","481.00","480.05","49.72K","0.00%"
"Nov 22, 2017","481.00","481.10","482.00","481.00","3.84K","-0.62%"
"Nov 21, 2017","484.00","481.05","484.00","481.00","7.82K","0.62%"
"Nov 20, 2017","481.00","485.00","485.00","481.00","15.88K","-0.31%"
"Nov 17, 2017","482.50","481.05","482.50","481.05","3.48K","-0.52%"
"Nov 16, 2017","485.00","484.00","490.00","483.10","10.75K","0.00%"
"Nov 15, 2017","485.00","484.00","485.00","480.00","20.64K","0.61%"
"Nov 14, 2017","482.05","479.90","482.05","478.00","9.78K","0.45%"
"Nov 13, 2017","479.90","476.10","479.90","475.05","3.93K","0.80%"
"Nov 10, 2017","476.10","477.00","477.00","475.00","16.94K","0.23%"
"Nov 09, 2017","475.00","472.30","475.00","472.30","58.39K","0.21%"
"Nov 08, 2017","474.00","475.00","475.00","473.05","34.97K","0.21%"
"Nov 07, 2017","473.00","474.95","474.95","473.00","8.77K","0.00%"
"Nov 03, 2017","473.00","473.00","474.00","472.10","96.02K","0.00%"
"Nov 02, 2017","473.00","473.00","474.95","473.00","27.23K","0.00%"
"Nov 01, 2017","473.00","473.50","473.50","473.00","73.35K","0.00%"
"Oct 31, 2017","473.00","473.00","473.05","473.00","25.79K","-0.01%"
"Oct 30, 2017","473.05","473.05","476.45","473.05","4.60K","0.01%"
"Oct 27, 2017","473.00","473.00","473.00","472.95","13.95K","-0.21%"
"Oct 26, 2017","474.00","474.00","474.00","474.00","1.79K","0.00%"
"Oct 25, 2017","474.00","474.00","475.00","473.50","18.26K","-0.82%"
"Oct 24, 2017","477.90","478.90","478.90","473.10","3.07K","0.91%"
"Oct 23, 2017","473.60","475.00","475.50","473.60","12.56K","0.13%"
"Oct 20, 2017","473.00","474.15","475.00","473.00","59.03K","-0.24%"
"Oct 19, 2017","474.15","473.00","478.00","473.00","6.46K","-0.81%"
"Oct 18, 2017","478.00","471.00","478.00","471.00","28.45K","1.06%"
"Oct 17, 2017","473.00","473.05","473.05","470.00","46.76K","-0.01%"
"Oct 16, 2017","473.05","476.50","476.50","473.05","12.53K","-0.83%"
"Oct 13, 2017","477.00","479.00","480.00","476.00","59.71K","0.42%"
"Oct 12, 2017","475.00","474.60","475.00","474.05","0.39K","-0.42%"
"Oct 11, 2017","477.00","473.05","477.00","473.05","18.69K","0.16%"
"Oct 10, 2017","476.25","470.20","476.25","470.20","13.94K","0.00%"
"Oct 09, 2017","476.25","472.00","476.40","472.00","17.99K","0.00%"
"Oct 06, 2017","476.25","476.60","476.60","475.00","15.86K","-0.78%"
"Oct 05, 2017","480.00","480.00","481.90","480.00","33.95K","0.00%"
"Oct 04, 2017","480.00","474.95","480.00","474.95","97.47K","2.07%"
"Oct 03, 2017","470.25","470.00","470.25","470.00","15.59K","0.05%"
"Oct 02, 2017","470.00","465.10","475.00","465.00","20.88K","1.08%"
"Sep 29, 2017","465.00","472.10","473.50","465.00","35.23K","-1.90%"
"Sep 28, 2017","474.00","472.00","475.00","472.00","65.73K","0.32%"
"Sep 27, 2017","472.50","470.00","474.10","470.00","8.81K","-0.11%"
"Sep 26, 2017","473.00","467.00","477.00","467.00","17.91K","1.28%"
"Sep 25, 2017","467.00","460.05","467.00","456.05","14.29K","1.51%"
"Sep 21, 2017","460.05","468.00","473.60","460.05","17.21K","0.01%"
"Sep 20, 2017","460.00","465.00","465.00","460.00","63.56K","-1.92%"
"Sep 19, 2017","469.00","475.00","475.00","465.00","105.77K","-1.22%"
"Sep 18, 2017","474.80","475.00","475.00","474.80","15.60K","-0.04%"
"Sep 15, 2017","475.00","480.00","480.00","475.00","73.94K","-1.04%"
"Sep 14, 2017","480.00","480.20","485.00","480.00","74.91K","-1.02%"
"Sep 13, 2017","484.95","480.00","484.95","480.00","52.64K","1.02%"
"Sep 12, 2017","480.05","478.00","485.00","478.00","131.09K","0.43%"
"Sep 11, 2017","478.00","467.00","478.90","467.00","18.15K","2.36%"
"Sep 08, 2017","467.00","461.00","467.00","461.00","18.77K","0.43%"
"Sep 07, 2017","465.00","453.00","465.00","453.00","45.19K","2.65%"
"Sep 06, 2017","453.00","453.00","453.00","453.00","2.05K","-0.44%"
"Sep 05, 2017","455.00","450.00","455.00","450.00","50.36K","1.11%"
"Sep 04, 2017","450.00","445.00","453.00","445.00","20.06K","0.00%"
"Aug 31, 2017","450.00","452.00","453.00","450.00","50.57K","0.00%"
"Aug 30, 2017","450.00","443.00","450.00","443.00","28.83K","1.58%"
"Aug 29, 2017","443.00","438.60","444.90","438.60","3.56K","1.00%"
"Aug 28, 2017","438.60","435.00","438.60","435.00","5.90K","0.35%"
"Aug 25, 2017","437.05","439.00","440.00","431.00","1.26K","0.01%"
"Aug 24, 2017","437.00","437.00","437.00","437.00","2.58K","0.00%"
"Aug 23, 2017","437.00","437.00","437.00","437.00","22.36K","0.00%"
"Aug 22, 2017","437.00","430.50","447.00","430.50","2.57K","-1.35%"
"Aug 18, 2017","443.00","445.00","445.00","440.00","5.66K","-1.34%"
"Aug 17, 2017","449.00","445.35","449.00","445.35","16.76K","-0.11%"
"Aug 16, 2017","449.50","449.00","449.50","445.00","60.19K","0.76%"
"Aug 15, 2017","446.10","445.05","450.00","445.05","33.92K","-0.87%"
"Aug 11, 2017","450.00","447.55","450.00","447.55","25.87K","0.51%"
"Aug 10, 2017","447.70","447.30","450.00","445.00","6.30K","0.09%"
"Aug 09, 2017","447.30","453.00","453.00","447.00","8.29K","-1.48%"
"Aug 08, 2017","454.00","449.00","454.00","449.00","51.58K","1.11%"
"Aug 07, 2017","449.00","450.00","450.00","445.10","6.48K","0.00%"
"Aug 04, 2017","449.00","449.00","449.00","444.00","11.61K","0.00%"
"Aug 03, 2017","449.00","449.00","449.00","442.00","20.24K","0.00%"
"Aug 02, 2017","449.00","446.50","449.00","446.00","14.44K","0.67%"
"Aug 01, 2017","446.00","444.10","446.50","444.05","15.04K","0.00%"
"Jul 31, 2017","446.00","449.00","450.00","446.00","27.46K","-0.87%"
"Jul 28, 2017","449.90","449.00","449.90","447.00","47.36K","0.00%"
"Jul 27, 2017","449.90","448.00","449.95","446.00","82.47K","0.87%"
"Jul 26, 2017","446.00","443.00","446.00","443.00","44.53K","0.45%"
"Jul 25, 2017","444.00","443.10","444.00","442.00","6.46K","0.00%"
"Jul 24, 2017","444.00","443.00","449.95","443.00","5.30K","0.34%"
"Jul 21, 2017","442.50","442.55","442.55","442.00","63.33K","-0.01%"
"Jul 20, 2017","442.55","442.50","444.00","442.50","11.82K","-0.10%"
"Jul 19, 2017","443.00","443.00","446.95","442.15","92.58K","-0.02%"
"Jul 18, 2017","443.10","443.10","443.10","442.10","86.69K","0.02%"
"Jul 17, 2017","443.00","445.00","445.00","443.00","15.12K","0.00%"
"Jul 14, 2017","443.00","442.15","445.00","442.10","42.62K","-1.09%"
"Jul 13, 2017","447.90","448.00","448.00","444.00","64.89K","-0.02%"
"Jul 12, 2017","448.00","443.00","448.00","443.00","103.09K","-0.22%"
"Jul 11, 2017","449.00","443.00","449.00","443.00","25.85K","1.33%"
"Jul 10, 2017","443.10","447.50","447.50","443.00","59.85K","-1.05%"
"Jul 07, 2017","447.80","447.00","449.00","447.00","39.17K","0.07%"
"Jul 06, 2017","447.50","447.90","454.40","445.60","85.74K","-0.07%"
"Jul 05, 2017","447.80","441.05","447.80","441.00","14.79K","1.54%"
"Jul 04, 2017","441.00","445.00","445.00","440.50","6.39K","-0.56%"
"Jul 03, 2017","443.50","442.00","447.90","440.00","19.66K","0.78%"
"Jun 30, 2017","440.05","445.00","445.00","440.00","208.39K","-1.77%"
"Jun 29, 2017","448.00","444.05","448.00","444.00","6.01K","-0.44%"
"Jun 28, 2017","450.00","450.00","453.00","449.95","59.82K","1.12%"
"Jun 23, 2017","445.00","440.00","449.00","440.00","11.10K","0.23%"
"Jun 22, 2017","444.00","441.05","444.00","441.05","26.97K","0.68%"
"Jun 21, 2017","441.00","442.00","444.00","437.50","1.08M","0.75%"
"Jun 20, 2017","437.70","444.00","444.00","437.20","9.15K","-2.08%"
"Jun 19, 2017","447.00","442.15","447.00","442.15","70.36K","1.13%"
"Jun 16, 2017","442.00","444.95","444.95","440.00","20.21K","-0.67%"
"Jun 15, 2017","445.00","443.00","445.00","436.05","22.42K","0.91%"
"Jun 14, 2017","441.00","435.00","441.00","435.00","10.34K","1.36%"
"Jun 13, 2017","435.10","430.05","437.00","430.05","270.78K","1.09%"
"Jun 12, 2017","430.40","430.10","430.60","430.10","21.37K","0.09%"
"Jun 09, 2017","430.00","440.00","440.00","430.00","57.66K","-2.25%"
"Jun 08, 2017","439.90","440.00","444.00","435.00","129.69K","-0.02%"
"Jun 07, 2017","440.00","433.00","440.10","433.00","92.09K","1.85%"
"Jun 06, 2017","432.00","432.00","432.00","432.00","1.00K","0.00%"
"Jun 05, 2017","432.00","429.95","435.00","429.90","19.41K","0.49%"
"Jun 02, 2017","429.90","429.90","429.90","429.90","10.66K","0.23%"
"Jun 01, 2017","428.90","428.45","428.90","423.70","19.00K","0.16%"
"May 31, 2017","428.20","422.65","428.95","422.65","57.18K","0.05%"
"May 30, 2017","428.00","428.00","428.00","422.65","11.07K","0.94%"
"May 29, 2017","424.00","424.00","424.00","422.55","302.75K","0.00%"
"May 26, 2017","424.00","422.45","428.50","422.45","10.95K","0.37%"
"May 25, 2017","422.45","428.90","428.90","422.10","28.35K","-1.07%"
"May 24, 2017","427.00","421.00","428.90","420.10","27.10K","0.00%"
"May 23, 2017","427.00","419.10","427.00","419.00","35.70K","1.91%"
"May 22, 2017","419.00","418.25","425.00","418.25","6.71K","-2.33%"
"May 19, 2017","429.00","415.00","429.00","415.00","45.41K","0.70%"
"May 18, 2017","426.00","422.95","426.00","419.60","90.76K","1.19%"
"May 17, 2017","421.00","419.00","421.00","416.10","6.08K","0.24%"
"May 16, 2017","420.00","421.00","421.00","419.00","115.66K","-0.24%"
"May 15, 2017","421.00","417.55","421.00","417.55","16.77K","0.24%"
"May 12, 2017","420.00","417.00","423.50","417.00","17.47K","0.00%"
"May 11, 2017","420.00","419.00","420.10","419.00","68.93K","0.24%"
"May 10, 2017","419.00","418.00","419.00","418.00","6.94K","-0.23%"
"May 09, 2017","419.95","419.00","419.95","419.00","19.21K","0.23%"
"May 08, 2017","419.00","419.00","419.00","416.30","14.64K","1.45%"
"May 05, 2017","413.00","419.00","419.00","413.00","10.80K","-1.20%"
"May 04, 2017","418.00","419.00","419.00","414.00","13.10K","-0.24%"
"May 03, 2017","419.00","410.00","425.00","410.00","42.04K","-0.07%"
"May 02, 2017","419.30","410.00","419.30","402.05","42.22K","2.52%"
"Apr 28, 2017","409.00","400.10","409.00","400.10","80.22K","-0.24%"
"Apr 27, 2017","410.00","399.65","410.00","397.00","50.11K","3.27%"
"Apr 26, 2017","397.00","397.00","398.00","396.50","16.48K","0.00%"
"Apr 25, 2017","397.00","398.00","399.00","397.00","89.75K","-0.25%"
"Apr 24, 2017","398.00","399.95","399.95","397.00","8.83K","-0.25%"
"Apr 21, 2017","399.00","397.00","399.80","396.00","34.19K","0.03%"
"Apr 20, 2017","398.90","399.95","399.95","396.05","2.93K","-0.28%"
"Apr 19, 2017","400.00","400.00","400.00","396.00","4.57K","0.00%"
"Apr 18, 2017","400.00","397.15","400.00","397.15","39.15K","0.00%"
"Apr 17, 2017","400.00","400.00","400.00","396.20","2.23K","0.87%"
"Apr 14, 2017","396.55","400.00","400.00","396.55","3.26K","0.11%"
"Apr 13, 2017","396.10","400.00","400.00","396.10","1.50K","-0.97%"
"Apr 12, 2017","400.00","400.00","400.00","395.50","1.66K","0.00%"
"Apr 11, 2017","400.00","400.00","405.00","400.00","32.59K","0.00%"
"Apr 10, 2017","400.00","395.00","400.00","395.00","3.29K","0.00%"
"Apr 07, 2017","400.00","400.00","400.00","400.00","5.59K","0.00%"
"Apr 06, 2017","400.00","409.00","409.00","399.95","25.64K","0.00%"
"Apr 05, 2017","400.00","400.10","424.95","400.00","41.36K","0.00%"
"Apr 04, 2017","400.00","400.00","400.05","400.00","16.72K","-0.04%"
"Apr 03, 2017","400.15","405.05","405.15","400.00","15.93K","0.04%"
"Mar 31, 2017","400.00","411.00","411.00","400.00","93.45K","-2.68%"
"Mar 30, 2017","411.00","414.00","414.00","410.50","3.42K","-0.24%"
"Mar 29, 2017","412.00","412.00","412.05","412.00","1.41K","0.00%"
"Mar 28, 2017","412.00","411.55","412.10","411.50","9.91K","0.24%"
"Mar 27, 2017","411.00","415.00","415.10","410.00","12.82K","-0.84%"
"Mar 24, 2017","414.50","415.00","418.05","405.00","6.52K","-0.85%"
"Mar 23, 2017","418.05","422.00","422.00","418.05","15.15K","-0.94%"
"Mar 22, 2017","422.00","422.00","422.10","422.00","10.64K","0.00%"
"Mar 21, 2017","422.00","422.05","422.05","422.00","2.89K","-0.71%"
"Mar 20, 2017","425.00","425.00","425.00","421.00","8.49K","0.00%"
"Mar 17, 2017","425.00","425.00","425.00","425.00","12.55K","0.00%"
"Mar 16, 2017","425.00","424.00","425.50","420.05","52.92K","0.02%"
"Mar 15, 2017","424.90","425.50","427.90","424.00","31.77K","-0.14%"
"Mar 14, 2017","425.50","425.50","426.00","422.35","18.74K","0.00%"
"Mar 13, 2017","425.50","422.15","429.50","422.05","16.19K","0.00%"
"Mar 10, 2017","425.50","428.00","428.00","425.00","8.30K","-0.58%"
"Mar 09, 2017","428.00","427.95","428.00","425.00","11.11K","0.35%"
"Mar 08, 2017","426.50","425.00","426.50","420.00","8.04K","-0.12%"
"Mar 07, 2017","427.00","422.05","427.00","417.00","63.09K","-0.23%"
"Mar 06, 2017","428.00","425.00","428.00","418.25","13.58K","1.18%"
"Mar 03, 2017","423.00","421.25","425.00","421.20","1.01K","-0.47%"
"Mar 02, 2017","425.00","423.00","425.00","421.00","36.17K","1.15%"
"Mar 01, 2017","420.15","415.10","420.15","415.10","32.52K","1.24%"
"Feb 28, 2017","415.00","412.00","419.95","412.00","73.01K","0.73%"
"Feb 27, 2017","412.00","424.00","424.00","412.00","12.67K","-0.72%"
"Feb 24, 2017","415.00","400.00","415.00","400.00","12.13K","1.47%"
"Feb 23, 2017","409.00","414.00","420.00","403.00","52.51K","-1.21%"
"Feb 22, 2017","414.00","422.00","422.00","414.00","34.16K","-3.27%"
"Feb 21, 2017","428.00","426.00","428.00","426.00","1.64K","0.71%"
"Feb 20, 2017","425.00","425.00","430.00","425.00","2.65K","-0.02%"
"Feb 17, 2017","425.10","429.00","429.90","425.10","6.15K","-1.14%"
"Feb 16, 2017","430.00","428.05","433.80","427.00","4.94K","0.00%"
"Feb 15, 2017","430.00","430.00","432.00","427.00","82.43K","0.70%"
"Feb 14, 2017","427.00","435.00","435.00","427.00","2.04K","-2.95%"
"Feb 13, 2017","440.00","430.05","440.00","430.00","3.03K","2.33%"
"Feb 10, 2017","430.00","432.55","432.95","430.00","20.91K","-0.01%"
"Feb 09, 2017","430.05","431.50","431.50","430.05","49.72K","0.00%"
"Feb 08, 2017","430.05","429.00","430.05","429.00","57.70K","0.24%"
"Feb 07, 2017","429.00","425.00","429.00","425.00","12.72K","0.01%"
"Feb 06, 2017","428.95","420.00","428.95","419.00","40.98K","0.93%"
"Feb 03, 2017","425.00","413.10","430.00","413.10","93.93K","1.19%"
"Feb 02, 2017","420.00","413.00","420.00","411.00","50.12K","2.14%"
"Feb 01, 2017","411.20","420.00","420.00","411.20","24.19K","-2.10%"
"Jan 31, 2017","420.00","424.50","424.50","411.90","277.99K","-1.64%"
"Jan 30, 2017","427.00","435.00","435.00","427.00","11.17K","-0.56%"
"Jan 27, 2017","429.40","428.00","432.90","428.00","61.08K","0.30%"
"Jan 26, 2017","428.10","428.00","430.00","428.00","24.45K","-1.59%"
"Jan 25, 2017","435.00","428.10","438.00","426.00","4.32K","1.37%"
"Jan 24, 2017","429.10","438.95","439.00","429.00","7.08K","0.26%"
"Jan 23, 2017","428.00","436.00","439.00","428.00","17.86K","-1.61%"
"Jan 20, 2017","435.00","430.05","435.50","430.05","67.49K","0.46%"
"Jan 19, 2017","433.00","430.00","437.00","430.00","93.44K","0.70%"
"Jan 18, 2017","430.00","410.00","430.00","410.00","10.66K","2.75%"
"Jan 17, 2017","418.50","438.00","438.00","418.50","52.27K","-4.89%"
"Jan 16, 2017","440.00","447.00","447.00","440.00","32.00K","-2.00%"
"Jan 13, 2017","449.00","455.00","457.95","440.00","93.53K","-0.48%"
"Jan 12, 2017","451.15","457.10","462.00","450.00","132.26K","-1.28%"
"Jan 10, 2017","457.00","455.00","462.00","455.00","151.11K","0.44%"
"Jan 09, 2017","455.00","436.05","455.00","436.05","244.02K","3.17%"
"Jan 06, 2017","441.00","449.95","457.00","441.00","313.95K","1.12%"
"Jan 05, 2017","436.10","425.00","436.95","420.05","316.58K","3.71%"
"Jan 04, 2017","420.50","419.95","436.90","412.00","94.88K","0.12%"
"Jan 03, 2017","420.00","410.00","420.00","405.10","26.77K","2.44%"
"Jan 02, 2017","410.00","405.00","410.00","405.00","5.18K","-0.73%"
"Dec 30, 2016","413.00","405.00","413.00","404.00","23.64K","1.98%"
"Dec 29, 2016","405.00","409.00","412.95","405.00","78.46K","-0.98%"
"Dec 28, 2016","409.00","409.90","413.00","408.00","2.24M","-0.24%"
"Dec 27, 2016","410.00","411.05","413.00","407.00","1.15M","-1.91%"
"Dec 26, 2016","418.00","420.10","424.00","406.00","57.89K","-0.48%"
"Dec 23, 2016","420.00","403.00","420.00","403.00","308.59K","3.70%"
"Dec 22, 2016","405.00","400.00","408.00","400.00","877.88K","1.00%"
"Dec 21, 2016","401.00","403.20","403.20","395.35","18.86K","-1.00%"
"Dec 20, 2016","405.05","400.10","406.00","398.00","186.86K","-0.72%"
"Dec 19, 2016","408.00","405.00","408.00","402.00","93.17K","1.62%"
"Dec 16, 2016","401.50","399.00","403.00","399.00","30.36K","0.63%"
"Dec 15, 2016","399.00","397.00","399.00","397.00","38.46K","0.03%"
"Dec 14, 2016","398.90","398.90","398.90","395.05","42.95K","0.73%"
"Dec 09, 2016","396.00","389.00","400.00","389.00","138.59K","1.56%"
"Dec 08, 2016","389.90","389.95","389.95","388.50","14.43K","-0.03%"
"Dec 07, 2016","390.00","389.50","392.95","389.50","42.46K","0.00%"
"Dec 06, 2016","390.00","390.00","392.90","389.50","9.85K","-0.51%"
"Dec 05, 2016","392.00","390.00","392.00","388.00","6.94K","0.51%"
"Dec 02, 2016","390.00","393.45","393.50","390.00","45.47K","-0.89%"
"Dec 01, 2016","393.50","393.50","393.50","392.15","19.06K","0.28%"
"Nov 30, 2016","392.40","392.30","394.00","392.30","65.79K","-0.41%"
"Nov 29, 2016","394.00","395.00","395.00","393.00","24.58K","-0.25%"
"Nov 28, 2016","395.00","394.00","395.00","392.05","25.54K","0.39%"
"Nov 25, 2016","393.45","394.50","394.50","391.10","3.75K","-0.27%"
"Nov 24, 2016","394.50","391.00","394.50","391.00","3.01K","-0.13%"
"Nov 23, 2016","395.00","390.05","395.00","389.00","30.85K","0.55%"
"Nov 22, 2016","392.85","390.00","393.00","390.00","69.43K","0.73%"
"Nov 21, 2016","390.00","390.00","394.40","390.00","23.05K","-1.02%"
"Nov 17, 2016","394.00","392.70","394.50","390.00","20.59K","-0.13%"
"Nov 16, 2016","394.50","395.00","398.00","393.00","45.25K","-0.05%"
"Nov 15, 2016","394.70","395.00","396.00","390.05","13.28K","0.00%"
"Nov 14, 2016","394.70","395.00","395.00","391.00","41.66K","0.00%"
"Nov 11, 2016","394.70","398.90","398.90","394.70","236.23K","-0.08%"
"Nov 10, 2016","395.00","391.00","395.00","391.00","135.72K","0.50%"
"Nov 09, 2016","393.05","390.20","397.70","390.10","12.92K","0.78%"
"Nov 08, 2016","390.00","389.00","390.00","388.00","21.65K","0.00%"
"Nov 07, 2016","390.00","385.00","392.00","385.00","18.54K","0.27%"
"Nov 04, 2016","388.95","400.00","400.00","381.90","49.06K","-3.00%"
"Nov 03, 2016","401.00","395.00","401.00","380.00","234.28K","-0.94%"
"Nov 02, 2016","404.80","400.05","404.80","398.00","59.74K","0.00%"
"Nov 01, 2016","404.80","405.00","410.00","404.80","64.69K","-0.69%"
"Oct 31, 2016","407.60","400.00","410.00","400.00","88.34K","4.25%"
"Oct 28, 2016","391.00","378.90","391.00","378.85","70.73K","3.71%"
"Oct 27, 2016","377.00","378.00","378.00","377.00","25.29K","-0.26%"
"Oct 26, 2016","378.00","378.00","378.00","377.05","8.10K","0.00%"
"Oct 25, 2016","378.00","378.00","378.10","378.00","31.22K","0.00%"
"Oct 24, 2016","378.00","378.00","378.00","377.00","12.22K","0.00%"
"Oct 21, 2016","378.00","376.15","378.00","376.15","27.07K","-0.12%"
"Oct 20, 2016","378.45","378.90","378.90","376.15","18.32K","0.00%"
"Oct 19, 2016","378.45","376.90","378.90","376.15","20.07K","-0.12%"
"Oct 18, 2016","378.90","379.00","379.00","376.15","9.83K","0.00%"
"Oct 17, 2016","378.90","379.50","379.90","374.00","19.67K","0.37%"
"Oct 14, 2016","377.50","378.90","379.80","375.25","39.29K","-0.13%"
"Oct 13, 2016","378.00","379.95","379.95","375.05","45.34K","-0.53%"
"Oct 12, 2016","380.00","379.70","380.00","375.00","111.76K","0.26%"
"Oct 11, 2016","379.00","377.00","380.00","374.00","129.14K","0.00%"
"Oct 10, 2016","379.00","381.00","384.50","374.00","107.49K","-0.26%"
"Oct 07, 2016","380.00","370.05","380.00","369.05","53.41K","1.88%"
"Oct 06, 2016","373.00","365.05","373.00","365.00","112.85K","1.08%"
"Oct 05, 2016","369.00","359.95","369.00","358.00","106.79K","3.65%"
"Oct 04, 2016","356.00","355.10","356.05","355.10","49.81K","0.25%"
"Sep 30, 2016","355.10","355.00","355.10","355.00","90.08K","0.00%"
"Sep 29, 2016","355.10","354.10","355.10","354.10","132.55K","0.00%"
"Sep 28, 2016","355.10","356.80","356.80","354.30","15.10K","-0.39%"
"Sep 27, 2016","356.50","355.00","356.50","354.05","63.31K","-0.14%"
"Sep 26, 2016","357.00","353.55","357.00","353.30","56.64K","-0.22%"
"Sep 23, 2016","357.80","353.30","357.80","353.30","14.04K","-0.06%"
"Sep 22, 2016","358.00","356.50","358.00","355.00","48.48K","0.28%"
"Sep 21, 2016","357.00","358.90","358.90","353.10","16.91K","-0.27%"
"Sep 20, 2016","357.95","358.00","358.00","353.00","19.63K","0.04%"
"Sep 19, 2016","357.80","354.00","357.80","354.00","3.65K","-0.03%"
"Sep 16, 2016","357.90","355.00","357.90","351.00","114.69K","0.82%"
"Sep 15, 2016","355.00","350.10","355.00","350.10","16.29K","-0.84%"
"Sep 14, 2016","358.00","358.00","359.00","355.00","36.77K","-0.28%"
"Sep 09, 2016","359.00","353.10","359.00","353.10","20.97K","0.06%"
"Sep 08, 2016","358.80","354.00","358.80","354.00","38.63K","1.61%"
"Sep 07, 2016","353.10","352.00","353.10","350.90","50.76K","0.64%"
"Sep 06, 2016","350.85","349.05","350.85","349.05","25.08K","0.53%"
"Sep 05, 2016","349.00","349.00","352.00","349.00","10.25K","-0.99%"
"Sep 02, 2016","352.50","349.00","352.50","349.00","2.40K","0.71%"
"Sep 01, 2016","350.00","349.00","350.00","349.00","21.88K","0.43%"
"Aug 31, 2016","348.50","350.50","350.55","348.50","52.68K","-0.57%"
"Aug 30, 2016","350.50","350.50","350.50","350.50","41.10K","0.00%"
"Aug 29, 2016","350.50","350.50","350.50","350.05","53.30K","0.00%"
"Aug 26, 2016","350.50","350.05","351.05","350.05","52.01K","-0.43%"
"Aug 25, 2016","352.00","350.00","353.00","350.00","12.20K","0.57%"
"Aug 24, 2016","350.00","350.00","350.00","350.00","76.85K","0.00%"
"Aug 23, 2016","350.00","350.00","350.00","350.00","24.80K","0.00%"
"Aug 22, 2016","350.00","350.00","350.00","349.00","88.26K","-1.41%"
"Aug 19, 2016","355.00","350.00","355.00","350.00","16.47K","1.43%"
"Aug 18, 2016","350.00","350.05","350.05","348.00","96.64K","0.00%"
"Aug 17, 2016","350.00","349.00","350.05","349.00","48.94K","0.29%"
"Aug 16, 2016","349.00","349.00","350.00","347.55","45.51K","0.00%"
"Aug 15, 2016","349.00","348.05","349.00","348.05","7.08K","0.00%"
"Aug 12, 2016","349.00","349.00","349.00","348.05","20.16K","0.00%"
"Aug 11, 2016","349.00","347.20","349.05","347.20","10.18K","-0.29%"
"Aug 10, 2016","350.00","347.05","350.00","347.05","9.47K","0.03%"
"Aug 09, 2016","349.90","346.30","349.90","346.30","12.17K","0.40%"
"Aug 08, 2016","348.50","346.00","348.50","345.60","6.77K","0.69%"
"Aug 05, 2016","346.10","346.00","346.10","346.00","14.44K","0.03%"
"Aug 04, 2016","346.00","346.00","346.50","346.00","17.46K","0.00%"
"Aug 03, 2016","346.00","345.35","348.95","345.35","7.74K","-0.86%"
"Aug 02, 2016","349.00","345.05","349.00","345.05","17.90K","1.14%"
"Aug 01, 2016","345.05","346.00","346.00","345.05","5.91K","-0.27%"
"Jul 29, 2016","346.00","346.05","349.00","346.00","20.71K","-0.57%"
"Jul 28, 2016","348.00","345.60","348.00","345.60","26.11K","0.56%"
"Jul 27, 2016","346.05","345.00","346.05","345.00","2.62K","0.00%"
"Jul 26, 2016","346.05","347.00","347.00","346.05","37.35K","0.00%"
"Jul 25, 2016","346.05","346.00","346.10","346.00","2.29K","0.01%"
